coverageDirectEffect,coverageMediatorEffect,coverageMainEffect,coverageIndirectEffect,coverageMediatedProportion,aboveIndirectEffect,belowIndirectEffect,biasDirectEffect,biasMediatorEffect,biasMainEffect,biasIndirectEffect,biasMediatedProportion,mseDirectEffect,msesMediatorEffect,mseMainEffect,mseIndirectEffect,mseMediatedProportion,indirectType1Error,indirectType2Error,nonEstimableFraction,ps,mrs,psAdjustment,mrsAdjustment,mediatorType,sampleSize,sampling,bootstrapType,dropUninformativeStrata,n,nX,hCensor,aIntercept,confoundingAySd,confoundingmYSd,confoundingAymSd,mIntercept,mA,yIntercept,yA,yM
0.959375,0.9645833333333333,0.9583333333333334,0.9958333333333333,NA,0.0010416666666666667,0.003125,1.5257599532607549,1.3783413722593556,1.3783413722593556,-0.1474185810013992,NA,37.41416045803198,25.968866157737764,25.968866157737764,10.376706933873322,NA,0.004166666666666667,NA,0.04,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-2.3025850929940455,0,-4.605170185988091,0,-0.6931471805599453
0.967,0.96,0.966,0.986,NA,0.004,0.011,0.02161910562498824,0.021595137752610773,0.021595137752610773,-2.396787237746912e-5,NA,0.44650914436678063,0.4396527200460644,0.4396527200460644,0.0028403847080152125,NA,0.014,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-2.3025850929940455,0,-2.3025850929940455,0,-0.6931471805599453
0.9596069868995634,0.9619500594530321,0.9585152838427947,0.9989082969432315,NA,0.09606986899563319,0.10480349344978165,0.17273916208675733,0.15942407911219741,0.15942407911219741,-0.013315082974559906,NA,4.790465217601129,4.528441244629115,4.528441244629115,0.03037189005478688,NA,0.001091703056768559,NA,0.084,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-4.605170185988091,0,-4.605170185988091,0,-0.6931471805599453
0.9537223340040242,0.9650205761316872,0.9537223340040242,0.9989939637826962,NA,0.039235412474849095,0.04225352112676056,0.008428667085732863,0.007022771015822554,0.007022771015822554,-0.0014058960699103076,NA,0.03643471928116229,0.03624372880898096,0.03624372880898096,5.34977942396205e-4,NA,0.001006036217303823,NA,0.006,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-4.605170185988091,0,-2.3025850929940455,0,-0.6931471805599453
0.9571589627959414,0.9638418079096045,0.9605411499436303,1,NA,0.002254791431792559,0.004509582863585118,0.3198366712391071,0.09311703845655794,0.09311703845655794,-0.22671963278254917,NA,66.43937904694488,23.35893769062578,23.35893769062578,37.84369537655225,NA,0,NA,0.113,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-2.3025850929940455,0,-4.605170185988091,0,-0.6931471805599453
0.9509018036072144,0.9398797595190381,0.9488977955911824,0.996993987975952,NA,0.001002004008016032,0.002004008016032064,0.010652833713016953,0.010023953740564537,0.010023953740564537,-6.288799724524151e-4,NA,0.04340763720228128,0.041508368579030334,0.041508368579030334,0.0015414786307026231,NA,0.003006012024048096,NA,0.002,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-2.3025850929940455,0,-2.3025850929940455,0,-0.6931471805599453
0.9535423925667829,0.9819354838709677,0.9558652729384437,1,NA,0.1254355400696864,0.13124274099883856,-0.016037186908374478,-0.0010140232447553557,-0.0010140232447553557,0.015023163663619122,NA,15.241357929637125,11.947566565377794,11.947566565377794,2.8093271880456623,NA,0,NA,0.139,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-4.605170185988091,0,-4.605170185988091,0,-0.6931471805599453
0.9587939698492463,0.974012474012474,0.9597989949748744,1,NA,0.06532663316582915,0.06030150753768844,-0.005066139558575976,-1.4348843352010826e-4,-1.4348843352010826e-4,0.004922651125055868,NA,0.17225176037597384,0.05707341860123785,0.05707341860123785,0.058469058461410005,NA,0,NA,0.005,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-4.605170185988091,0,-2.3025850929940455,0,-0.6931471805599453
0.9657701711491442,0.9631449631449631,0.9633251833740831,0.9987775061124694,NA,0.007334963325183374,0.004889975550122249,-0.0055002722253909234,0.14975870933324512,0.14975870933324512,0.15525898155863604,NA,53.3098509397149,73.62494404094427,73.62494404094427,13.99569242045132,NA,0.0012224938875305623,NA,0.182,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-2.3025850929940455,0,-4.605170185988091,0,-0.6931471805599453
0.9538152610441767,0.9537688442211055,0.9508032128514057,0.998995983935743,NA,0.0030120481927710845,0.001004016064257028,-0.014648055310206316,-0.009570136833026405,-0.009570136833026405,0.005077918477179911,NA,0.06673211250650588,0.05715192223123596,0.05715192223123596,0.005768837871221427,NA,0.001004016064257028,NA,0.004,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-2.3025850929940455,0,-2.3025850929940455,0,-0.6931471805599453
0.95,0.952,0.95,1,NA,0,0,0.042289070777904156,0.03915836262395819,0.03915836262395819,-0.0031307081539459587,NA,0.2182434809801232,0.2144385185901125,0.2144385185901125,0.0011057027572143466,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-4.605170185988091,0,-4.605170185988091,0,0
0.949,0.949,0.95,0.997,NA,0,0.003,0.0011798060957937443,0.001460581904512598,0.001460581904512598,2.807758087188534e-4,NA,0.0331734038763371,0.03324886563307035,0.03324886563307035,5.759027398689576e-5,NA,0.003,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-4.605170185988091,0,-2.3025850929940455,0,0
0.949,0.951,0.95,1,NA,0,0,0.1332806222298655,0.13223601273706773,0.13223601273706773,-0.0010446094927977748,NA,1.6394498749330808,1.6345631877006042,1.6345631877006042,8.490690300904324e-4,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-2.3025850929940455,0,-4.605170185988091,0,0
0.942,0.945,0.944,1,NA,0,0,0.0018272284986920668,0.0017527886944057075,0.0017527886944057075,-7.443980428635927e-5,NA,0.03329891199699019,0.033180001263066285,0.033180001263066285,5.114682034584192e-5,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-2.3025850929940455,0,-2.3025850929940455,0,0
0.953,0.984,0.956,1,NA,0.007,0.009,0.01883175033718649,0.018619114075100852,0.018619114075100852,-2.1263626208563704e-4,NA,0.11505030668735114,0.10916414084019865,0.10916414084019865,0.0020685360714860672,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-4.605170185988091,0,-4.605170185988091,0,0
0.948,0.958,0.949,1,NA,0,0,-0.0029450973150816533,-0.002875074119736117,-0.002875074119736117,7.00231953455362e-5,NA,0.016944908539971125,0.01682370127641776,0.01682370127641776,4.345090543267576e-5,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-4.605170185988091,0,-2.3025850929940455,0,0
0.954,0.944,0.953,1,NA,0,0,0.02193373925227408,0.020819354302298768,0.020819354302298768,-0.0011143849499753128,NA,0.12111406902114158,0.11568914201797455,0.11568914201797455,0.0018756059765090128,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-2.3025850929940455,0,-4.605170185988091,0,0
0.946,0.959,0.945,1,NA,0,0,-2.5713854175464355e-4,-3.069702388226386e-4,-3.069702388226386e-4,-4.9831697067995046e-5,NA,0.016758286996424804,0.016576366261965517,0.016576366261965517,4.3322236088790014e-5,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-2.3025850929940455,0,-2.3025850929940455,0,0
0.941,0.9969604863221885,0.94,1,NA,0.029,0.04,0.021380836453064957,0.019521058436217036,0.019521058436217036,-0.0018597780168479198,NA,0.16117216901142212,0.15026208211295788,0.15026208211295788,0.0042020623760547,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-4.605170185988091,0,-4.605170185988091,0,0
0.958,0.972,0.959,1,NA,0,0,0.0037970205883004053,0.0037149279836677,0.0037149279836677,-8.209260463270543e-5,NA,0.01659108365134261,0.016278588285073902,0.016278588285073902,7.20032598314442e-5,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-4.605170185988091,0,-2.3025850929940455,0,0
0.949,0.956,0.948,1,NA,0,0,0.014536019957082792,0.016910293959084544,0.016910293959084544,0.002374274002001753,NA,0.15799437244763886,0.1448042764925832,0.1448042764925832,0.004871268555104178,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-2.3025850929940455,0,-4.605170185988091,0,0
0.955,0.957,0.957,1,NA,0,0,0.0012074783164150186,0.0014318237485375146,0.0014318237485375146,2.2434543212249592e-4,NA,0.01679508103617978,0.01656359229088927,0.01656359229088927,6.797044312108334e-5,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-2.3025850929940455,0,-2.3025850929940455,0,0
0.95496417604913,0.9720207253886011,0.9518935516888434,0.9969293756397134,NA,0.019447287615148412,0.02047082906857728,1.1691107604732527,1.1124983593977402,1.1124983593977402,-0.05661240107551255,NA,23.816950338750427,20.926495803661496,20.926495803661496,0.7513281812957365,NA,0.0030706243602865915,NA,0.023,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-4.605170185988091,0,-4.605170185988091,0,0
0.9568273092369478,0.9514661274014156,0.95783132530120485,0.998995983935743,NA,0.007028112449799197,0.008032128514056224,0.01691838128019903,0.01710106797102949,0.01710106797102949,1.8268669083045978e-4,NA,0.3954576532458804,0.39600616274996864,0.39600616274996864,3.5968497510085193e-4,NA,0.001004016064257028,NA,0.004,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-4.605170185988091,0,-2.3025850929940455,0,0
0.9578189300411523,0.9639917695473251,0.9567901234567902,1,NA,0,0,1.1695688665960737,1.069582670804469,1.069582670804469,-0.09998619579160464,NA,29.408954681607415,19.651116649460274,19.651116649460274,9.712698382035859,NA,0,NA,0.028,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-2.3025850929940455,0,-4.605170185988091,0,0
0.962,0.962,0.961,0.999,NA,0.001,0,0.01039934709154591,0.010822558846396645,0.010822558846396645,4.232117548507347e-4,NA,0.4420155444965701,0.4340259288757773,0.4340259288757773,2.25106963769405e-4,NA,0.001,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-2.3025850929940455,0,-2.3025850929940455,0,0
0.9596510359869138,0.9673278879813302,0.9585605234460196,1,NA,0.07633587786259542,0.07415485278080698,0.31909766444896426,0.31618352295634594,0.31618352295634594,-0.002914141492618303,NA,22.163411639537717,22.095312744249455,22.095312744249455,0.012896698924668212,NA,0,NA,0.083,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-4.605170185988091,0,-4.605170185988091,0,0
0.9496981891348089,0.9620901639344263,0.9517102615694165,1,NA,0.03621730382293763,0.028169014084507043,0.006781497808546473,0.005856386000921942,0.005856386000921942,-9.251118076245302e-4,NA,0.035808983475551046,0.035693808741260796,0.035693808741260796,3.8811096973229067e-4,NA,0,NA,0.006,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-4.605170185988091,0,-2.3025850929940455,0,0
0.9532100108813928,0.9586507072905331,0.955386289445049,0.998911860718172,NA,0,0.002176278563656148,0.0765503613884518,-0.16478159898145495,-0.16478159898145495,-0.24133196036990676,NA,9.27824532954838,68.60451225513721,68.60451225513721,42.00293738891214,NA,0.001088139281828074,NA,0.081,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-2.3025850929940455,0,-4.605170185988091,0,0
0.94994994994995,0.9459459459459459,0.9479479479479479,1,NA,0,0,0.00768225095282682,0.007484077084453517,0.007484077084453517,-1.9817386837330374e-4,NA,0.03466999341044968,0.03464957488311737,0.03464957488311737,3.7210916098148533e-4,NA,0,NA,0.001,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-2.3025850929940455,0,-2.3025850929940455,0,0
0.9537037037037037,0.9747793190416141,0.9583333333333334,1,NA,0.1076388888888889,0.10300925925925926,0.15769065308812696,0.09670145522041387,0.09670145522041387,-0.0609891978677131,NA,8.013206946484615,2.488933737627918,2.488933737627918,5.16199745370859,NA,0,NA,0.136,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-4.605170185988091,0,-4.605170185988091,0,0
0.9618090452261306,0.9720785935884177,0.9597989949748744,1,NA,0.054271356783919596,0.053266331658291456,2.7084479842465567e-4,-0.001044737431510667,-0.001044737431510667,-0.0013155822299353228,NA,0.0845256991435909,0.06509485435913694,0.06509485435913694,0.003213135170146005,NA,0,NA,0.005,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-4.605170185988091,0,-2.3025850929940455,0,0
0.9660818713450292,0.9519343493552169,0.9625730994152046,0.9988304093567252,NA,0.0035087719298245615,0.0035087719298245615,0.19767564060323164,0.2276991532148324,0.2276991532148324,0.03002351261160074,NA,54.24389058839377,31.327352356593636,31.327352356593636,22.71662323006618,NA,0.0011695906432748538,NA,0.145,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-2.3025850929940455,0,-4.605170185988091,0,0
0.9468937875751503,0.958876629889669,0.9468937875751503,1,NA,0.002004008016032064,0.001002004008016032,-0.011518003577769255,-0.010095074103721858,-0.010095074103721858,0.0014229294740473958,NA,0.048222622251630945,0.04693219047073603,0.04693219047073603,0.0010940251390008282,NA,0,NA,0.002,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-2.3025850929940455,0,-2.3025850929940455,0,0
0.957,0.937,0.955,0.995,NA,0.005,0,0.030621572464457444,0.030582771027799265,0.030582771027799265,-3.880143665817776e-5,NA,0.20194168833106307,0.19921413322646953,0.19921413322646953,0.003315942386063027,NA,0.005,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-4.605170185988091,0,-4.605170185988091,0,0.6931471805599453
0.95,0.958,0.951,0.964,NA,0.031,0.005,4.205251915188447e-4,0.0016880660776465355,0.0016880660776465355,0.0012675408861276907,NA,0.03278097123767147,0.032430839182404934,0.032430839182404934,3.5984183961166807e-4,NA,0.036,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-4.605170185988091,0,-2.3025850929940455,0,0.6931471805599453
0.95,0.949,0.954,0.995,NA,0.003,0.002,0.05399961645615194,0.05391087075994494,0.05391087075994494,-8.87456962070021e-5,NA,0.5222296522293769,0.5201023725872386,0.5201023725872386,0.004328862118488204,NA,0.005,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-2.3025850929940455,0,-4.605170185988091,0,0.6931471805599453
0.947,0.948,0.944,0.975,NA,0.013,0.012,-0.001189616150742935,-1.3207921049342643e-4,-1.3207921049342643e-4,0.0010575369402495087,NA,0.030476972178701076,0.030112696169353248,0.030112696169353248,0.0015501298765382824,NA,0.025,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-2.3025850929940455,0,-2.3025850929940455,0,0.6931471805599453
0.96,0.976,0.962,0.999,NA,0.002,0.001,0.017229793010845162,0.016176282084793502,0.016176282084793502,-0.0010535109260516589,NA,0.11214706202275766,0.10373759910963595,0.10373759910963595,0.0046555116934734846,NA,0.001,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-4.605170185988091,0,-4.605170185988091,0,0.6931471805599453
0.947,0.962,0.948,1,NA,0,0,-0.0034669784405959394,-0.003410993296718874,-0.003410993296718874,5.598514387706534e-5,NA,0.01687157956529484,0.016704955254235508,0.016704955254235508,1.5673420765650167e-4,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-4.605170185988091,0,-2.3025850929940455,0,0.6931471805599453
0.943,0.957,0.941,0.999,NA,0,0.001,0.016251185569426365,0.014612075876618091,0.014612075876618091,-0.0016391096928082755,NA,0.09388961086354995,0.08880528116194454,0.08880528116194454,0.0046577197599151545,NA,0.001,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-2.3025850929940455,0,-4.605170185988091,0,0.6931471805599453
0.944,0.942,0.943,0.996,NA,0.001,0.003,-4.2461837459943896e-4,-5.154823931608076e-4,-5.154823931608076e-4,-9.086401856136859e-5,NA,0.01583776864471758,0.01521940397090969,0.01521940397090969,6.522866916530308e-4,NA,0.004,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-2.3025850929940455,0,-2.3025850929940455,0,0.6931471805599453
0.941,0.9879638916750251,0.943,1,NA,0.009,0.008,0.02129150959687165,0.016390785972900616,0.016390785972900616,-0.004900723623971032,NA,0.15548349228140693,0.14118585565103695,0.14118585565103695,0.0065713065143441045,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-4.605170185988091,0,-4.605170185988091,0,0.6931471805599453
0.957,0.964,0.956,0.999,NA,0,0.001,0.0035002467593713013,0.003268403197670348,0.003268403197670348,-2.3184356170095346e-4,NA,0.016483313612152245,0.016077323592644806,0.016077323592644806,1.635667130889224e-4,NA,0.001,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-4.605170185988091,0,-2.3025850929940455,0,0.6931471805599453
0.932,0.947,0.934,1,NA,0,0,0.016378127258862927,0.014831292747729354,0.014831292747729354,-0.0015468345111335725,NA,0.12096040142297104,0.11035517044020464,0.11035517044020464,0.0070512815441461955,NA,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-2.3025850929940455,0,-4.605170185988091,0,0.6931471805599453
0.958,0.96,0.959,0.998,NA,0,0.002,-0.0016471318547318723,-0.0013763903721599924,-0.0013763903721599924,2.7074148257187993e-4,NA,0.016231977119551665,0.01562900319057702,0.01562900319057702,6.434820680341678e-4,NA,0.002,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-2.3025850929940455,0,-2.3025850929940455,0,0.6931471805599453
0.9551020408163265,0.9649484536082474,0.9540816326530612,0.9877551020408163,NA,0.02142857142857143,0.0163265306122449,1.1401554196793664,1.1143679146147332,1.1143679146147332,-0.025787505064633426,NA,22.23679775547499,20.857990978109555,20.857990978109555,0.4083455191509751,NA,0.012244897959183673,NA,0.02,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-4.605170185988091,0,-4.605170185988091,0,0.6931471805599453
0.95783132530120485,0.9535822401614531,0.9548192771084337,0.9708835341365462,NA,0.03413654618473896,0.006024096385542169,-4.305961462068378e-4,0.001349268217933759,0.001349268217933759,0.0017798643641405967,NA,0.06330671596722491,0.06262839125825347,0.06262839125825347,9.778294065468894e-4,NA,0.029116465863453816,NA,0.004,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-4.605170185988091,0,-2.3025850929940455,0,0.6931471805599453
0.9583756345177665,0.9512690355329949,0.9553299492385787,0.9908629441624366,NA,0.008121827411167513,0.0010152284263959391,0.8454832769817457,0.73964246701322,0.73964246701322,-0.10584080996852578,NA,22.7512820121079,13.117725708790184,13.117725708790184,9.592666455423846,NA,0.009137055837563452,NA,0.015,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-2.3025850929940455,0,-4.605170185988091,0,0.6931471805599453
0.957,0.95,0.957,0.976,NA,0.023,0.001,-0.008819937309808406,-0.008908812937495993,-0.008908812937495993,-8.887562768758563e-5,NA,0.06701116689399032,0.06488390422909629,0.06488390422909629,0.0020968033158277667,NA,0.024,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-2.3025850929940455,0,-2.3025850929940455,0,0.6931471805599453
0.9554831704668838,0.9707865168539326,0.9511400651465798,0.997828447339848,NA,0.048859934853420196,0.038002171552660155,0.3620011362841331,0.2990024134061222,0.2990024134061222,-0.06299872287801092,NA,56.06372959673974,65.02303412266691,65.02303412266691,3.699268865998486,NA,0.0021715526601520088,NA,0.079,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-4.605170185988091,0,-4.605170185988091,0,0.6931471805599453
0.9507042253521126,0.9653767820773931,0.9517102615694165,0.9979879275653923,NA,0.028169014084507043,0.02012072434607646,0.006136786629761719,0.0057727921274945745,0.0057727921274945745,-3.639945022671454e-4,NA,0.034868130961864155,0.033473183435473716,0.033473183435473716,8.360655931372237e-4,NA,0.002012072434607646,NA,0.006,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-4.605170185988091,0,-2.3025850929940455,0,0.6931471805599453
0.9562899786780383,0.9520255863539445,0.9552238805970149,0.9989339019189766,NA,0,0.0010660980810234541,0.12900813524644567,0.13407895528269345,0.13407895528269345,0.005070820036247798,NA,1.9681042156886885,1.9739210545485557,1.9739210545485557,0.029496416687191187,NA,0.0010660980810234541,NA,0.062,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-2.3025850929940455,0,-4.605170185988091,0,0.6931471805599453
0.951,0.944,0.951,0.993,NA,0.005,0.002,0.0019732282535869,7.671219955235675e-4,7.671219955235675e-4,-0.0012061062580633324,NA,0.03126563811644249,0.029448706453487464,0.029448706453487464,0.001364812032655025,NA,0.007,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-2.3025850929940455,0,-2.3025850929940455,0,0.6931471805599453
0.9530355097365406,0.9757869249394673,0.9587628865979382,0.9988545246277205,NA,0.07101947308132875,0.06758304696449026,0.15193591079438182,0.10486244980635366,0.10486244980635366,-0.047073460988028164,NA,8.710267201299287,3.554401048340469,3.554401048340469,4.842877472671814,NA,0.001145475372279496,NA,0.127,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-4.605170185988091,0,-4.605170185988091,0,0.6931471805599453
0.9597989949748744,0.9692622950819673,0.963819095477387,0.9979899497487437,NA,0.04120603015075377,0.04321608040201005,-0.0011273741846325144,-0.0025657816217205865,-0.0025657816217205865,-0.0014384074370880722,NA,0.08349912891545161,0.06345495634749995,0.06345495634749995,0.00408601882376692,NA,0.0020100502512562816,NA,0.005,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-4.605170185988091,0,-2.3025850929940455,0,0.6931471805599453
0.9532293986636972,0.9453734671125975,0.9476614699331849,0.9988864142538976,NA,0.0022271714922048997,0.0011135857461024498,0.1013649453286926,0.19185390756843101,0.19185390756843101,0.0904889622397384,NA,17.44170109986242,19.955791601829727,19.955791601829727,5.156807681224823,NA,0.0011135857461024498,NA,0.102,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-2.3025850929940455,0,-4.605170185988091,0,0.6931471805599453
0.9549098196392786,0.9559118236472945,0.9549098196392786,0.9959919839679359,NA,0.003006012024048096,0.002004008016032064,-0.002973745730988273,-0.003825163031331342,-0.003825163031331342,-8.514173003430694e-4,NA,0.06551013427961716,0.046514193567937755,0.046514193567937755,0.0056592166085276865,NA,0.004008016032064128,NA,0.002,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-2.3025850929940455,0,-2.3025850929940455,0,0.6931471805599453
0.961,0.97,0.965,0.967,0.479,0,0.033,0.057947686686612904,0.08592451010128138,0.04657726922796483,-0.011370417458648072,0.35153520137074934,0.2507427232065811,0.2504596841093424,0.2450168207774831,0.003972501437461709,391.43986114924184,NA,0.998,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-4.605170185988091,0,-0.6931471805599453
0.942,0.953,0.943,0.907,0.453,0.001,0.092,0.0012893574508576005,0.019451642981273786,-0.004558993151128441,-0.005848350601986042,0.8628688651789718,0.03533659028380712,0.03562119001430598,0.03526403642121074,5.621150734984859e-4,14.927487696710322,NA,0.954,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-2.3025850929940455,0,-0.6931471805599453
